,Product code_x,Bureau of Meteorology station number_x,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality_x,Date,Product code_y,Bureau of Meteorology station number_y,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality_y,Product code,Bureau of Meteorology station number,Daily global solar exposure (MJ/m*m)
1515,IDCJAC0009,40913,135.8,1.0,N,2018-02-24,IDCJAC0010,40913,29.1,1.0,N,IDCJAC0016,40913,15.5
1516,IDCJAC0009,40913,19.0,1.0,N,2018-02-25,IDCJAC0010,40913,,,,IDCJAC0016,40913,21.9
1517,IDCJAC0009,40913,,,,2018-02-26,IDCJAC0010,40913,,,,IDCJAC0016,40913,23.8
1518,IDCJAC0009,40913,,,,2018-02-27,IDCJAC0010,40913,28.5,1.0,N,IDCJAC0016,40913,12.3
1519,IDCJAC0009,40913,0.2,1.0,N,2018-02-28,IDCJAC0010,40913,29.5,1.0,N,IDCJAC0016,40913,22.5
1520,IDCJAC0009,40913,,,,2018-03-01,IDCJAC0010,40913,,,,IDCJAC0016,40913,26.0
1521,IDCJAC0009,40913,,,,2018-03-02,IDCJAC0010,40913,29.1,1.0,N,IDCJAC0016,40913,11.4
1522,IDCJAC0009,40913,0.8,1.0,N,2018-03-03,IDCJAC0010,40913,30.6,1.0,N,IDCJAC0016,40913,15.1
1523,IDCJAC0009,40913,0.2,1.0,N,2018-03-04,IDCJAC0010,40913,34.7,1.0,N,IDCJAC0016,40913,22.9
1524,IDCJAC0009,40913,2.4,1.0,N,2018-03-05,IDCJAC0010,40913,29.4,1.0,N,IDCJAC0016,40913,10.5
1525,IDCJAC0009,40913,57.4,1.0,N,2018-03-06,IDCJAC0010,40913,24.0,1.0,N,IDCJAC0016,40913,5.2
1526,IDCJAC0009,40913,11.0,1.0,N,2018-03-07,IDCJAC0010,40913,26.1,1.0,N,IDCJAC0016,40913,11.5
1527,IDCJAC0009,40913,5.8,1.0,N,2018-03-08,IDCJAC0010,40913,26.6,1.0,N,IDCJAC0016,40913,14.5
1528,IDCJAC0009,40913,1.6,1.0,N,2018-03-09,IDCJAC0010,40913,27.4,1.0,N,IDCJAC0016,40913,15.9
1529,IDCJAC0009,40913,0.6,1.0,N,2018-03-10,IDCJAC0010,40913,26.7,1.0,N,IDCJAC0016,40913,17.0
1530,IDCJAC0009,40913,2.8,1.0,N,2018-03-11,IDCJAC0010,40913,25.7,1.0,N,IDCJAC0016,40913,15.3
1531,IDCJAC0009,40913,2.2,1.0,N,2018-03-12,IDCJAC0010,40913,28.6,1.0,N,IDCJAC0016,40913,19.7
1532,IDCJAC0009,40913,0.0,1.0,N,2018-03-13,IDCJAC0010,40913,27.3,1.0,N,IDCJAC0016,40913,11.7
1533,IDCJAC0009,40913,5.8,1.0,N,2018-03-14,IDCJAC0010,40913,28.7,1.0,N,IDCJAC0016,40913,21.5
1534,IDCJAC0009,40913,0.4,1.0,N,2018-03-15,IDCJAC0010,40913,29.4,1.0,N,IDCJAC0016,40913,19.1
1535,IDCJAC0009,40913,0.0,1.0,N,2018-03-16,IDCJAC0010,40913,30.6,1.0,N,IDCJAC0016,40913,24.0
1536,IDCJAC0009,40913,0.0,1.0,N,2018-03-17,IDCJAC0010,40913,31.0,1.0,N,IDCJAC0016,40913,23.7
1537,IDCJAC0009,40913,0.0,1.0,N,2018-03-18,IDCJAC0010,40913,31.2,1.0,N,IDCJAC0016,40913,19.2
1538,IDCJAC0009,40913,0.0,1.0,N,2018-03-19,IDCJAC0010,40913,31.4,1.0,N,IDCJAC0016,40913,19.8
1539,IDCJAC0009,40913,0.2,1.0,N,2018-03-20,IDCJAC0010,40913,29.8,1.0,N,IDCJAC0016,40913,21.2
1540,IDCJAC0009,40913,13.6,1.0,N,2018-03-21,IDCJAC0010,40913,25.8,1.0,N,IDCJAC0016,40913,13.7
1541,IDCJAC0009,40913,28.0,1.0,N,2018-03-22,IDCJAC0010,40913,27.6,1.0,N,IDCJAC0016,40913,18.4
1542,IDCJAC0009,40913,6.0,1.0,N,2018-03-23,IDCJAC0010,40913,28.3,1.0,N,IDCJAC0016,40913,16.1
1543,IDCJAC0009,40913,0.2,1.0,N,2018-03-24,IDCJAC0010,40913,27.7,1.0,N,IDCJAC0016,40913,18.4
1544,IDCJAC0009,40913,0.2,1.0,N,2018-03-25,IDCJAC0010,40913,28.1,1.0,N,IDCJAC0016,40913,13.7
1545,IDCJAC0009,40913,1.0,1.0,N,2018-03-26,IDCJAC0010,40913,29.2,1.0,N,IDCJAC0016,40913,15.9
1546,IDCJAC0009,40913,0.2,1.0,N,2018-03-27,IDCJAC0010,40913,28.3,1.0,N,IDCJAC0016,40913,7.9
1547,IDCJAC0009,40913,1.2,1.0,N,2018-03-28,IDCJAC0010,40913,30.9,1.0,N,IDCJAC0016,40913,20.5
1548,IDCJAC0009,40913,2.0,1.0,N,2018-03-29,IDCJAC0010,40913,28.7,1.0,N,IDCJAC0016,40913,12.6
1549,IDCJAC0009,40913,1.0,1.0,N,2018-03-30,IDCJAC0010,40913,29.1,1.0,N,IDCJAC0016,40913,13.9
1550,IDCJAC0009,40913,0.4,1.0,N,2018-03-31,IDCJAC0010,40913,29.3,1.0,N,IDCJAC0016,40913,19.1
1551,IDCJAC0009,40913,0.0,1.0,N,2018-04-01,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,13.2
1552,IDCJAC0009,40913,0.4,1.0,N,2018-04-02,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,19.1
1553,IDCJAC0009,40913,0.0,1.0,N,2018-04-03,IDCJAC0010,40913,28.0,1.0,Y,IDCJAC0016,40913,15.7
1554,IDCJAC0009,40913,4.2,1.0,N,2018-04-04,IDCJAC0010,40913,26.3,1.0,Y,IDCJAC0016,40913,12.1
1555,IDCJAC0009,40913,3.2,1.0,N,2018-04-05,IDCJAC0010,40913,28.1,1.0,Y,IDCJAC0016,40913,17.5
1556,IDCJAC0009,40913,1.8,1.0,N,2018-04-06,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,19.4
1557,IDCJAC0009,40913,3.2,1.0,N,2018-04-07,IDCJAC0010,40913,28.1,1.0,Y,IDCJAC0016,40913,19.5
1558,IDCJAC0009,40913,2.4,1.0,N,2018-04-08,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,17.3
1559,IDCJAC0009,40913,0.0,1.0,N,2018-04-09,IDCJAC0010,40913,29.3,1.0,Y,IDCJAC0016,40913,20.1
1560,IDCJAC0009,40913,0.0,1.0,N,2018-04-10,IDCJAC0010,40913,30.1,1.0,Y,IDCJAC0016,40913,18.9
1561,IDCJAC0009,40913,0.2,1.0,N,2018-04-11,IDCJAC0010,40913,27.2,1.0,Y,IDCJAC0016,40913,17.4
1562,IDCJAC0009,40913,0.0,1.0,N,2018-04-12,IDCJAC0010,40913,26.1,1.0,Y,IDCJAC0016,40913,11.7
1563,IDCJAC0009,40913,0.6,1.0,N,2018-04-13,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,15.4
1564,IDCJAC0009,40913,0.0,1.0,N,2018-04-14,IDCJAC0010,40913,28.0,1.0,Y,IDCJAC0016,40913,9.4
1565,IDCJAC0009,40913,0.2,1.0,N,2018-04-15,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,19.1
1566,IDCJAC0009,40913,0.0,1.0,N,2018-04-16,IDCJAC0010,40913,32.0,1.0,Y,IDCJAC0016,40913,19.2
1567,IDCJAC0009,40913,0.0,1.0,N,2018-04-17,IDCJAC0010,40913,30.8,1.0,Y,IDCJAC0016,40913,18.2
1568,IDCJAC0009,40913,5.2,1.0,N,2018-04-18,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,9.2
1569,IDCJAC0009,40913,1.2,1.0,N,2018-04-19,IDCJAC0010,40913,27.2,1.0,Y,IDCJAC0016,40913,14.6
1570,IDCJAC0009,40913,0.2,1.0,N,2018-04-20,IDCJAC0010,40913,27.7,1.0,Y,IDCJAC0016,40913,9.8
1571,IDCJAC0009,40913,10.0,1.0,N,2018-04-21,IDCJAC0010,40913,26.7,1.0,Y,IDCJAC0016,40913,11.3
1572,IDCJAC0009,40913,0.2,1.0,N,2018-04-22,IDCJAC0010,40913,25.8,1.0,Y,IDCJAC0016,40913,13.6
1573,IDCJAC0009,40913,0.0,1.0,N,2018-04-23,IDCJAC0010,40913,28.0,1.0,Y,IDCJAC0016,40913,14.1
1574,IDCJAC0009,40913,1.4,1.0,N,2018-04-24,IDCJAC0010,40913,27.2,1.0,Y,IDCJAC0016,40913,17.5
1575,IDCJAC0009,40913,1.2,1.0,N,2018-04-25,IDCJAC0010,40913,27.7,1.0,Y,IDCJAC0016,40913,16.5
1576,IDCJAC0009,40913,0.0,1.0,N,2018-04-26,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,17.1
1577,IDCJAC0009,40913,0.0,1.0,N,2018-04-27,IDCJAC0010,40913,27.5,1.0,Y,IDCJAC0016,40913,14.7
1578,IDCJAC0009,40913,0.0,1.0,N,2018-04-28,IDCJAC0010,40913,25.5,1.0,Y,IDCJAC0016,40913,15.1
1579,IDCJAC0009,40913,0.4,1.0,N,2018-04-29,IDCJAC0010,40913,26.1,1.0,Y,IDCJAC0016,40913,14.7
1580,IDCJAC0009,40913,0.0,1.0,N,2018-04-30,IDCJAC0010,40913,25.5,1.0,Y,IDCJAC0016,40913,13.4
1581,IDCJAC0009,40913,0.0,1.0,N,2018-05-01,IDCJAC0010,40913,25.3,1.0,N,IDCJAC0016,40913,15.6
1582,IDCJAC0009,40913,0.0,1.0,N,2018-05-02,IDCJAC0010,40913,26.0,1.0,N,IDCJAC0016,40913,14.0
1583,IDCJAC0009,40913,0.0,1.0,N,2018-05-03,IDCJAC0010,40913,26.7,1.0,N,IDCJAC0016,40913,14.5
1584,IDCJAC0009,40913,0.0,1.0,N,2018-05-04,IDCJAC0010,40913,27.6,1.0,N,IDCJAC0016,40913,16.7
1585,IDCJAC0009,40913,0.0,1.0,N,2018-05-05,IDCJAC0010,40913,27.2,1.0,N,IDCJAC0016,40913,16.5
1586,IDCJAC0009,40913,0.0,1.0,N,2018-05-06,IDCJAC0010,40913,25.8,1.0,N,IDCJAC0016,40913,16.3
1587,IDCJAC0009,40913,0.0,1.0,N,2018-05-07,IDCJAC0010,40913,24.2,1.0,N,IDCJAC0016,40913,11.0
1588,IDCJAC0009,40913,8.2,1.0,N,2018-05-08,IDCJAC0010,40913,22.5,1.0,N,IDCJAC0016,40913,8.6
1589,IDCJAC0009,40913,9.2,1.0,N,2018-05-09,IDCJAC0010,40913,27.2,1.0,N,IDCJAC0016,40913,16.2
1590,IDCJAC0009,40913,0.0,1.0,N,2018-05-10,IDCJAC0010,40913,27.9,1.0,N,IDCJAC0016,40913,15.8
1591,IDCJAC0009,40913,0.0,1.0,N,2018-05-11,IDCJAC0010,40913,22.9,1.0,N,IDCJAC0016,40913,16.0
1592,IDCJAC0009,40913,0.0,1.0,N,2018-05-12,IDCJAC0010,40913,22.3,1.0,N,IDCJAC0016,40913,15.9
1593,IDCJAC0009,40913,0.0,1.0,N,2018-05-13,IDCJAC0010,40913,24.4,1.0,N,IDCJAC0016,40913,15.8
1594,IDCJAC0009,40913,0.0,1.0,N,2018-05-14,IDCJAC0010,40913,25.0,1.0,N,IDCJAC0016,40913,15.5
1595,IDCJAC0009,40913,0.0,1.0,N,2018-05-15,IDCJAC0010,40913,25.1,1.0,N,IDCJAC0016,40913,15.6
1596,IDCJAC0009,40913,0.0,1.0,N,2018-05-16,IDCJAC0010,40913,24.4,1.0,N,IDCJAC0016,40913,15.5
1597,IDCJAC0009,40913,0.0,1.0,N,2018-05-17,IDCJAC0010,40913,23.6,1.0,N,IDCJAC0016,40913,12.9
1598,IDCJAC0009,40913,0.0,1.0,N,2018-05-18,IDCJAC0010,40913,25.4,1.0,N,IDCJAC0016,40913,15.0
1599,IDCJAC0009,40913,0.0,1.0,N,2018-05-19,IDCJAC0010,40913,25.3,1.0,N,IDCJAC0016,40913,15.3
1600,IDCJAC0009,40913,0.0,1.0,N,2018-05-20,IDCJAC0010,40913,25.3,1.0,N,IDCJAC0016,40913,15.2
1601,IDCJAC0009,40913,0.0,1.0,N,2018-05-21,IDCJAC0010,40913,,,,IDCJAC0016,40913,15.1
1602,IDCJAC0009,40913,,,,2018-05-22,IDCJAC0010,40913,25.5,1.0,N,IDCJAC0016,40913,15.0
1603,IDCJAC0009,40913,0.0,1.0,N,2018-05-23,IDCJAC0010,40913,25.0,1.0,N,IDCJAC0016,40913,14.8
1604,IDCJAC0009,40913,0.0,1.0,N,2018-05-24,IDCJAC0010,40913,24.2,1.0,N,IDCJAC0016,40913,13.4
1605,IDCJAC0009,40913,0.0,1.0,N,2018-05-25,IDCJAC0010,40913,24.6,1.0,N,IDCJAC0016,40913,12.1
1606,IDCJAC0009,40913,0.0,1.0,N,2018-05-26,IDCJAC0010,40913,23.8,1.0,N,IDCJAC0016,40913,12.3
1607,IDCJAC0009,40913,3.4,1.0,N,2018-05-27,IDCJAC0010,40913,23.1,1.0,N,IDCJAC0016,40913,10.5
1608,IDCJAC0009,40913,1.6,1.0,N,2018-05-28,IDCJAC0010,40913,22.7,1.0,N,IDCJAC0016,40913,10.9
1609,IDCJAC0009,40913,4.2,1.0,N,2018-05-29,IDCJAC0010,40913,23.5,1.0,N,IDCJAC0016,40913,11.6
1610,IDCJAC0009,40913,0.2,1.0,N,2018-05-30,IDCJAC0010,40913,26.1,1.0,N,IDCJAC0016,40913,13.9
1611,IDCJAC0009,40913,0.0,1.0,N,2018-05-31,IDCJAC0010,40913,22.0,1.0,N,IDCJAC0016,40913,14.4
1612,IDCJAC0009,40913,0.0,1.0,N,2018-06-01,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,14.3
1613,IDCJAC0009,40913,0.0,1.0,N,2018-06-02,IDCJAC0010,40913,23.5,1.0,Y,IDCJAC0016,40913,14.3
1614,IDCJAC0009,40913,0.0,1.0,N,2018-06-03,IDCJAC0010,40913,25.4,1.0,Y,IDCJAC0016,40913,13.9
1615,IDCJAC0009,40913,0.0,1.0,N,2018-06-04,IDCJAC0010,40913,24.0,1.0,Y,IDCJAC0016,40913,13.4
1616,IDCJAC0009,40913,0.0,1.0,N,2018-06-05,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,13.5
1617,IDCJAC0009,40913,0.0,1.0,N,2018-06-06,IDCJAC0010,40913,23.1,1.0,Y,IDCJAC0016,40913,11.7
1618,IDCJAC0009,40913,8.6,1.0,N,2018-06-07,IDCJAC0010,40913,20.6,1.0,Y,IDCJAC0016,40913,9.5
1619,IDCJAC0009,40913,9.4,1.0,N,2018-06-08,IDCJAC0010,40913,22.4,1.0,Y,IDCJAC0016,40913,11.1
1620,IDCJAC0009,40913,0.2,1.0,N,2018-06-09,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,10.8
1621,IDCJAC0009,40913,0.8,1.0,N,2018-06-10,IDCJAC0010,40913,23.6,1.0,Y,IDCJAC0016,40913,12.3
1622,IDCJAC0009,40913,0.0,1.0,N,2018-06-11,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,13.4
1623,IDCJAC0009,40913,0.0,1.0,N,2018-06-12,IDCJAC0010,40913,22.9,1.0,Y,IDCJAC0016,40913,13.2
1624,IDCJAC0009,40913,0.0,1.0,N,2018-06-13,IDCJAC0010,40913,25.2,1.0,Y,IDCJAC0016,40913,12.0
1625,IDCJAC0009,40913,0.8,1.0,N,2018-06-14,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,10.4
1626,IDCJAC0009,40913,0.0,1.0,N,2018-06-15,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,13.7
1627,IDCJAC0009,40913,0.0,1.0,N,2018-06-16,IDCJAC0010,40913,23.2,1.0,Y,IDCJAC0016,40913,13.8
1628,IDCJAC0009,40913,0.0,1.0,N,2018-06-17,IDCJAC0010,40913,20.5,1.0,Y,IDCJAC0016,40913,13.9
1629,IDCJAC0009,40913,0.0,1.0,N,2018-06-18,IDCJAC0010,40913,18.5,1.0,Y,IDCJAC0016,40913,13.9
1630,IDCJAC0009,40913,0.0,1.0,N,2018-06-19,IDCJAC0010,40913,20.2,1.0,Y,IDCJAC0016,40913,13.9
1631,IDCJAC0009,40913,0.0,1.0,N,2018-06-20,IDCJAC0010,40913,22.4,1.0,Y,IDCJAC0016,40913,13.4
1632,IDCJAC0009,40913,0.0,1.0,N,2018-06-21,IDCJAC0010,40913,22.2,1.0,Y,IDCJAC0016,40913,12.5
1633,IDCJAC0009,40913,0.0,1.0,N,2018-06-22,IDCJAC0010,40913,22.7,1.0,Y,IDCJAC0016,40913,13.7
1634,IDCJAC0009,40913,0.0,1.0,N,2018-06-23,IDCJAC0010,40913,23.1,1.0,Y,IDCJAC0016,40913,13.5
1635,IDCJAC0009,40913,0.0,1.0,N,2018-06-24,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,13.9
1636,IDCJAC0009,40913,0.0,1.0,N,2018-06-25,IDCJAC0010,40913,21.6,1.0,Y,IDCJAC0016,40913,11.2
1637,IDCJAC0009,40913,0.8,1.0,N,2018-06-26,IDCJAC0010,40913,22.0,1.0,Y,IDCJAC0016,40913,11.1
1638,IDCJAC0009,40913,1.0,1.0,N,2018-06-27,IDCJAC0010,40913,16.9,1.0,Y,IDCJAC0016,40913,6.0
1639,IDCJAC0009,40913,7.4,1.0,N,2018-06-28,IDCJAC0010,40913,22.0,1.0,Y,IDCJAC0016,40913,9.6
1640,IDCJAC0009,40913,0.0,1.0,N,2018-06-29,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,12.7
1641,IDCJAC0009,40913,0.2,1.0,N,2018-06-30,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,12.2
1642,IDCJAC0009,40913,0.0,1.0,N,2018-07-01,IDCJAC0010,40913,22.4,1.0,Y,IDCJAC0016,40913,9.4
1643,IDCJAC0009,40913,6.4,1.0,N,2018-07-02,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,13.0
1644,IDCJAC0009,40913,0.0,1.0,N,2018-07-03,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,13.8
1645,IDCJAC0009,40913,0.0,1.0,N,2018-07-04,IDCJAC0010,40913,24.0,1.0,Y,IDCJAC0016,40913,13.2
1646,IDCJAC0009,40913,3.2,1.0,N,2018-07-05,IDCJAC0010,40913,22.9,1.0,Y,IDCJAC0016,40913,10.5
1647,IDCJAC0009,40913,8.6,1.0,N,2018-07-06,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,10.7
1648,IDCJAC0009,40913,2.6,1.0,N,2018-07-07,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,9.7
1649,IDCJAC0009,40913,0.2,1.0,N,2018-07-08,IDCJAC0010,40913,20.4,1.0,Y,IDCJAC0016,40913,14.3
1650,IDCJAC0009,40913,0.0,1.0,N,2018-07-09,IDCJAC0010,40913,20.6,1.0,Y,IDCJAC0016,40913,13.8
1651,IDCJAC0009,40913,0.0,1.0,N,2018-07-10,IDCJAC0010,40913,22.2,1.0,Y,IDCJAC0016,40913,13.5
1652,IDCJAC0009,40913,0.0,1.0,N,2018-07-11,IDCJAC0010,40913,20.8,1.0,Y,IDCJAC0016,40913,10.3
1653,IDCJAC0009,40913,2.4,1.0,N,2018-07-12,IDCJAC0010,40913,21.8,1.0,Y,IDCJAC0016,40913,13.3
1654,IDCJAC0009,40913,0.0,1.0,N,2018-07-13,IDCJAC0010,40913,21.7,1.0,Y,IDCJAC0016,40913,14.6
1655,IDCJAC0009,40913,0.0,1.0,N,2018-07-14,IDCJAC0010,40913,21.0,1.0,Y,IDCJAC0016,40913,14.6
1656,IDCJAC0009,40913,0.0,1.0,N,2018-07-15,IDCJAC0010,40913,21.6,1.0,Y,IDCJAC0016,40913,14.7
1657,IDCJAC0009,40913,0.0,1.0,N,2018-07-16,IDCJAC0010,40913,23.6,1.0,Y,IDCJAC0016,40913,14.6
1658,IDCJAC0009,40913,0.0,1.0,N,2018-07-17,IDCJAC0010,40913,24.3,1.0,Y,IDCJAC0016,40913,14.8
1659,IDCJAC0009,40913,0.0,1.0,N,2018-07-18,IDCJAC0010,40913,25.0,1.0,Y,IDCJAC0016,40913,14.9
1660,IDCJAC0009,40913,0.0,1.0,N,2018-07-19,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,15.0
1661,IDCJAC0009,40913,0.0,1.0,N,2018-07-20,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,12.1
1662,IDCJAC0009,40913,0.0,1.0,N,2018-07-21,IDCJAC0010,40913,20.2,1.0,Y,IDCJAC0016,40913,15.1
1663,IDCJAC0009,40913,0.0,1.0,N,2018-07-22,IDCJAC0010,40913,20.7,1.0,Y,IDCJAC0016,40913,13.9
1664,IDCJAC0009,40913,0.0,1.0,N,2018-07-23,IDCJAC0010,40913,22.2,1.0,Y,IDCJAC0016,40913,14.9
1665,IDCJAC0009,40913,0.0,1.0,N,2018-07-24,IDCJAC0010,40913,24.1,1.0,Y,IDCJAC0016,40913,15.4
1666,IDCJAC0009,40913,0.0,1.0,N,2018-07-25,IDCJAC0010,40913,24.1,1.0,Y,IDCJAC0016,40913,11.6
1667,IDCJAC0009,40913,0.8,1.0,N,2018-07-26,IDCJAC0010,40913,26.3,1.0,Y,IDCJAC0016,40913,15.6
1668,IDCJAC0009,40913,0.2,1.0,N,2018-07-27,IDCJAC0010,40913,25.6,1.0,Y,IDCJAC0016,40913,15.7
1669,IDCJAC0009,40913,0.0,1.0,N,2018-07-28,IDCJAC0010,40913,26.4,1.0,Y,IDCJAC0016,40913,15.7
1670,IDCJAC0009,40913,0.0,1.0,N,2018-07-29,IDCJAC0010,40913,26.4,1.0,Y,IDCJAC0016,40913,15.8
1671,IDCJAC0009,40913,1.4,1.0,N,2018-07-30,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,15.9
1672,IDCJAC0009,40913,0.0,1.0,N,2018-07-31,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,16.0
1673,IDCJAC0009,40913,0.0,1.0,N,2018-08-01,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,16.0
1674,IDCJAC0009,40913,0.0,1.0,N,2018-08-02,IDCJAC0010,40913,23.0,1.0,Y,IDCJAC0016,40913,15.5
1675,IDCJAC0009,40913,0.0,1.0,N,2018-08-03,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,16.1
1676,IDCJAC0009,40913,0.0,1.0,N,2018-08-04,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,16.3
1677,IDCJAC0009,40913,0.0,1.0,N,2018-08-05,IDCJAC0010,40913,25.3,1.0,Y,IDCJAC0016,40913,16.4
1678,IDCJAC0009,40913,0.0,1.0,N,2018-08-06,IDCJAC0010,40913,27.6,1.0,Y,IDCJAC0016,40913,16.2
1679,IDCJAC0009,40913,2.8,1.0,N,2018-08-07,IDCJAC0010,40913,22.9,1.0,Y,IDCJAC0016,40913,14.3
1680,IDCJAC0009,40913,0.2,1.0,N,2018-08-08,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,16.8
1681,IDCJAC0009,40913,0.0,1.0,N,2018-08-09,IDCJAC0010,40913,23.0,1.0,Y,IDCJAC0016,40913,16.9
1682,IDCJAC0009,40913,0.0,1.0,N,2018-08-10,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,16.2
1683,IDCJAC0009,40913,0.0,1.0,N,2018-08-11,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,16.4
1684,IDCJAC0009,40913,0.0,1.0,N,2018-08-12,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,17.2
1685,IDCJAC0009,40913,0.0,1.0,N,2018-08-13,IDCJAC0010,40913,22.5,1.0,Y,IDCJAC0016,40913,17.4
1686,IDCJAC0009,40913,0.0,1.0,N,2018-08-14,IDCJAC0010,40913,22.7,1.0,Y,IDCJAC0016,40913,17.4
1687,IDCJAC0009,40913,0.0,1.0,N,2018-08-15,IDCJAC0010,40913,25.2,1.0,Y,IDCJAC0016,40913,17.6
1688,IDCJAC0009,40913,0.0,1.0,N,2018-08-16,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,17.7
1689,IDCJAC0009,40913,0.0,1.0,N,2018-08-17,IDCJAC0010,40913,29.3,1.0,Y,IDCJAC0016,40913,17.8
1690,IDCJAC0009,40913,0.0,1.0,N,2018-08-18,IDCJAC0010,40913,28.1,1.0,Y,IDCJAC0016,40913,17.9
1691,IDCJAC0009,40913,0.0,1.0,N,2018-08-19,IDCJAC0010,40913,22.8,1.0,Y,IDCJAC0016,40913,18.0
1692,IDCJAC0009,40913,0.0,1.0,N,2018-08-20,IDCJAC0010,40913,21.9,1.0,Y,IDCJAC0016,40913,18.2
1693,IDCJAC0009,40913,0.0,1.0,N,2018-08-21,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,18.3
1694,IDCJAC0009,40913,0.0,1.0,N,2018-08-22,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,18.4
1695,IDCJAC0009,40913,0.0,1.0,N,2018-08-23,IDCJAC0010,40913,23.1,1.0,Y,IDCJAC0016,40913,17.6
1696,IDCJAC0009,40913,0.0,1.0,N,2018-08-24,IDCJAC0010,40913,24.5,1.0,Y,IDCJAC0016,40913,17.2
1697,IDCJAC0009,40913,0.8,1.0,N,2018-08-25,IDCJAC0010,40913,22.5,1.0,Y,IDCJAC0016,40913,15.0
1698,IDCJAC0009,40913,11.2,1.0,N,2018-08-26,IDCJAC0010,40913,20.2,1.0,Y,IDCJAC0016,40913,9.5
1699,IDCJAC0009,40913,10.6,1.0,N,2018-08-27,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,18.6
1700,IDCJAC0009,40913,0.2,1.0,N,2018-08-28,IDCJAC0010,40913,22.8,1.0,Y,IDCJAC0016,40913,18.1
1701,IDCJAC0009,40913,0.0,1.0,N,2018-08-29,IDCJAC0010,40913,24.8,1.0,Y,IDCJAC0016,40913,19.4
1702,IDCJAC0009,40913,0.0,1.0,N,2018-08-30,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,19.3
1703,IDCJAC0009,40913,0.0,1.0,N,2018-08-31,IDCJAC0010,40913,25.7,1.0,Y,IDCJAC0016,40913,19.4
1704,IDCJAC0009,40913,0.0,1.0,N,2018-09-01,IDCJAC0010,40913,27.1,1.0,N,IDCJAC0016,40913,17.8
1705,IDCJAC0009,40913,0.0,1.0,N,2018-09-02,IDCJAC0010,40913,26.3,1.0,N,IDCJAC0016,40913,19.9
1706,IDCJAC0009,40913,0.0,1.0,N,2018-09-03,IDCJAC0010,40913,20.6,1.0,N,IDCJAC0016,40913,12.7
1707,IDCJAC0009,40913,0.4,1.0,N,2018-09-04,IDCJAC0010,40913,21.7,1.0,N,IDCJAC0016,40913,15.8
1708,IDCJAC0009,40913,9.4,1.0,N,2018-09-05,IDCJAC0010,40913,21.6,1.0,N,IDCJAC0016,40913,16.6
1709,IDCJAC0009,40913,0.0,1.0,N,2018-09-06,IDCJAC0010,40913,23.2,1.0,N,IDCJAC0016,40913,12.8
1710,IDCJAC0009,40913,0.4,1.0,N,2018-09-07,IDCJAC0010,40913,24.7,1.0,N,IDCJAC0016,40913,19.0
1711,IDCJAC0009,40913,1.2,1.0,N,2018-09-08,IDCJAC0010,40913,25.0,1.0,N,IDCJAC0016,40913,8.2
